SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,CAREER,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,ACD,Y,8,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,TST,N,45,23,16,29,0,3,64.4,66.1
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,SXM,N,21,10,10,14,0,2,66.7,69
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,SXF,N,24,13,6,15,0,1,62.5,63.5
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,MIL,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,MIG,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,LUP,N,30,13,10,19,0,2,63.3,65
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,LUN,N,15,10,6,10,0,1,66.7,68.3
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,LEP,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,WKEC,908,FOS,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,HOM,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,FOS,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ETW,Y,42,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ETP,Y,1,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ETO,Y,1,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ETI,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ETH,Y,1,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ETB,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ETA,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ELN,N,45,23,16,29,0,3,64.4,66.1
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ELM,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,CSG,N,10,4,2,4,0,0,40,40
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ALT,Y,1,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ACO,Y,37,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,ACD,Y,8,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,TST,N,45,23,16,29,0,3,64.4,66.1
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,SXM,N,21,10,10,14,0,2,66.7,69
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,SXF,N,24,13,6,15,0,1,62.5,63.5
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,MIL,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,MIG,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,LUP,N,30,13,10,19,0,2,63.3,65
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,LEN,N,45,23,16,29,0,3,64.4,66.1
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,LEP,Y,0,,,,,,,
20182019,054,HOPKINS,146,Dawson Springs Independent,,---District Total---,146,,,WKEC,908,LUN,N,15,10,6,10,0,1,66.7,68.3
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,HOM,Y,6,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,LEN,N,53,24,39,41,0,31,77.4,92
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ETW,Y,51,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ETP,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ETO,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ETI,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ETH,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ETB,Y,2,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ETA,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ELN,N,53,24,39,41,0,31,77.4,92
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ELM,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,CSG,Y,5,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ALT,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ACO,Y,49,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,ACD,Y,4,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,TST,N,53,24,39,41,0,31,77.4,92
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,SXM,N,22,7,16,16,0,13,72.7,87.5
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,SXF,N,31,17,23,25,0,18,80.6,95.2
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,MIL,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,MIG,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,LUP,N,38,16,28,29,0,21,76.3,90.1
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,LUN,N,15,8,11,12,0,10,80,96.7
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,LEP,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,NKCES,905,FOS,Y,3,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,HOM,Y,6,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,FOS,Y,3,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ETW,Y,51,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ETP,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ETO,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ETI,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ETH,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ETB,Y,2,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ETA,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ELN,N,53,24,39,41,0,31,77.4,92
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ELM,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,CSG,Y,5,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ALT,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ACO,Y,49,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,ACD,Y,4,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,TST,N,53,24,39,41,0,31,77.4,92
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,SXM,N,22,7,16,16,0,13,72.7,87.5
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,SXF,N,31,17,23,25,0,18,80.6,95.2
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,MIL,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,MIG,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,LUP,N,38,16,28,29,0,21,76.3,90.1
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,LEN,N,53,24,39,41,0,31,77.4,92
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,LEP,Y,0,,,,,,,
20182019,019,CAMPBELL,147,Dayton Independent,,---District Total---,147,,,NKCES,905,LUN,N,15,8,11,12,0,10,80,96.7
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ACD,N,11,1,7,7,0,0,63.6,63.6
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ACO,N,125,48,86,96,0,8,76.8,78.4
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,TST,N,136,49,93,103,0,8,75.7,77.2
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,SXM,N,73,25,50,56,0,7,76.7,79.1
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,SXF,N,63,24,43,47,0,1,74.6,75
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,MIL,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,MIG,Y,1,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,LUP,N,77,27,49,58,0,4,75.3,76.6
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,LUN,N,59,22,44,45,0,4,76.3,78
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,LEP,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,LEN,N,136,49,93,103,0,8,75.7,77.2
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,HOM,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,FOS,Y,2,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ETW,Y,134,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ETP,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ETO,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ETI,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ETH,Y,2,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ETB,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ETA,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ELN,N,136,49,93,103,0,8,75.7,77.2
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ELM,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,CSG,N,13,3,9,9,0,0,69.2,69.2
20182019,031,EDMONSON,151,Edmonson County,060,Edmonson County High School,151060,031151060,210162001442,GRREC,902,ALT,Y,1,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ACD,N,11,1,7,7,0,0,63.6,63.6
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,TST,N,136,49,93,103,0,8,75.7,77.2
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,SXF,N,63,24,43,47,0,1,74.6,75
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,MIL,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,MIG,Y,1,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,LUP,N,77,27,49,58,0,4,75.3,76.6
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,LUN,N,59,22,44,45,0,4,76.3,78
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,LEP,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,LEN,N,136,49,93,103,0,8,75.7,77.2
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,HOM,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,FOS,Y,2,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ETW,Y,134,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ETP,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ETO,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ETI,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ETH,Y,2,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ETB,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ETA,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ELN,N,136,49,93,103,0,8,75.7,77.2
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ELM,Y,0,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,CSG,N,13,3,9,9,0,0,69.2,69.2
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ALT,Y,1,,,,,,,
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,ACO,N,125,48,86,96,0,8,76.8,78.4
20182019,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,SXM,N,73,25,50,56,0,7,76.7,79.1
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ETH,Y,4,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ETB,N,18,9,6,11,0,0,61.1,61.1
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ETO,N,12,7,2,7,0,1,58.3,60.4
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ETP,Y,1,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ETW,N,138,106,56,112,0,10,81.2,83
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,FOS,Y,1,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,HOM,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,LEN,N,180,130,67,139,0,12,77.2,78.9
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,LEP,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,LUN,N,112,97,48,100,0,10,89.3,91.5
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,LUP,N,68,33,19,39,0,2,57.4,58.1
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,MIG,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,MIL,Y,6,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,SXF,N,92,73,42,77,0,10,83.7,86.4
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,SXM,N,88,57,25,62,0,2,70.5,71
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,TST,N,180,130,67,139,0,12,77.2,78.9
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ETI,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ETA,Y,7,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ELN,N,180,130,67,139,0,12,77.2,78.9
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ELM,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,CSG,N,46,19,9,22,0,1,47.8,48.4
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ALT,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ACO,N,165,128,66,136,0,12,82.4,84.2
20182019,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,ACD,N,15,2,1,3,0,0,20,20
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,ETH,Y,4,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,ACD,N,15,2,1,3,0,0,20,20
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,ETO,N,12,7,2,7,0,1,58.3,60.4
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,ETP,Y,1,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,ETW,N,141,107,56,113,0,10,80.1,81.9
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,FOS,Y,2,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,HOM,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,LEN,N,185,131,67,140,0,12,75.7,77.3
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,LEP,Y,0,,,,,,,
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,LUN,N,113,98,48,101,0,10,89.4,91.6
20182019,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,LUP,N,72,33,19,39,0,2,54.2,54.9
