SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,GRADE,Total Female Students,Total Male Students,African American Male Count,African American Female Count,Total African American Students,American Indian/Alaska Native Male Count,American Indian/Alaska Native Female Count,Total American Indian/Alaska Native Students,Asian Male Count,Asian Female Count,Total Asian Students,Hispanic or Latino Male Count,Hispanic or Latino Female Count,Total Hispanic or Latino Students,Native Hawaiian/Pacific Islander Male Count,Native Hawaiian/Pacific Islander Female Count,Total Native Hawaiian/Pacific Islander Students,Two Or More Race Male Count,Two Or More Race Female Count,Total Two or More Race Students,White Male Count,White Female Count,Total White Students,Total Membership
20192020,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,All Students,320,314,5,5,10,0,0,0,2,2,4,7,4,11,0,0,0,16,10,26,284,299,583,634
20192020,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,PS,14,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,12,38,40
20192020,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,KG,56,73,1,0,1,0,0,0,2,0,2,2,0,2,0,0,0,5,2,7,63,54,117,129
20192020,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,04,45,60,1,1,2,0,0,0,0,0,0,0,2,2,0,0,0,1,2,3,58,40,98,105
20192020,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,05,58,43,1,2,3,0,0,0,0,0,0,2,0,2,0,0,0,2,3,5,38,53,91,101
20192020,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,01,53,53,2,0,2,0,0,0,0,1,1,1,2,3,0,0,0,3,1,4,47,49,96,106
20192020,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,03,63,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,44,61,105,110
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,12,57,66,3,1,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,61,56,117,123
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,All Students,1047,1114,22,5,27,1,0,1,0,0,0,18,9,27,0,0,0,2,1,3,1071,1032,2103,2161
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,PS,31,48,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,45,31,76,79
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,KG,102,108,2,0,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,105,100,205,210
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,01,79,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,79,174,174
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,02,71,70,2,1,3,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,66,69,135,141
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,03,73,89,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,87,73,160,162
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,04,62,83,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,79,61,140,145
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,05,79,89,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,85,77,162,168
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,06,107,90,3,0,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,86,106,192,197
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,07,95,80,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,77,95,172,175
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,08,84,87,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,82,84,166,171
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,09,78,88,2,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,85,77,162,166
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,10,88,76,1,2,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,74,85,159,164
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,11,71,91,2,0,2,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,87,69,156,162
20192020,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,08,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,23
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,All Students,109,110,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,109,109,218,219
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,PS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,KG,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20,20
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,01,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,26,26
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,02,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25,25
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,03,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,19,19
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,04,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,19
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,05,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,31,31
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,06,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,29,29
20192020,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,07,17,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,17,26,27
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,07,11,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,31,32
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,All Students,166,199,6,1,7,1,0,1,0,0,0,1,2,3,0,0,0,1,0,1,190,163,353,365
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,KG,32,35,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,34,30,64,67
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,01,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,42,42
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,02,14,14,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,13,25,28
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,03,13,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,13,39,40
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,04,21,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,39,40
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,05,26,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,26,45,46
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,06,22,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,42,43
20192020,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,08,12,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26,27
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,11,5,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,15
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,All Students,72,94,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,86,72,158,166
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,KG,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,13
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,11
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,02,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,8
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,03,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,11
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,04,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,8
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,05,5,6,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,5,9,11
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,06,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,12,12
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,07,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12,12
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,08,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,20
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,09,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19,19
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,13
20192020,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,12,2,11,3,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,2,8,13
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,KG,19,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,19,30,31
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,All Students,107,88,1,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,85,106,191,195
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,PS,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,8,21,22
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,01,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,22,22
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,02,12,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,11,19,20
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,03,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,25,25
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,04,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23,23
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,05,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,13
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,06,11,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,11,17,19
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,07,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,28,28
20192020,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,08,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,14
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,08,15,28,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26,15,41,43
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,All Students,213,228,4,0,4,0,0,0,0,0,0,3,1,4,0,0,0,1,1,2,220,211,431,441
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,PS,16,25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23,16,39,41
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,KG,33,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,60,61
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,01,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,47,47
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,02,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,43,43
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,03,22,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28,22,50,51
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,04,12,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,22,11,33,35
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,05,19,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,34,18,52,54
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,06,33,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,58,59
20192020,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,07,28,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,47,48
20192020,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,KVEC,904,07,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,12
20192020,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,KVEC,904,All Students,63,86,2,1,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,81,62,143,149
