SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED4YR,GRADS4YR,COHORT4YR,GRADRATE4YR,SUPPRESSED5YR,GRADS5YR,COHORT5YR,GRADRATE5YR
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETP,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETO,Y,,1,,,,0,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETI,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETH,Y,,2,,Y,,5,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETB,,,0,,Y,,1,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETA,Y,,2,,Y,,1,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ELM,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,CSG,Y,,5,,N,11,13,84.6
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ACD,Y,,2,,Y,,7,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,TST,N,68,69,98.6,N,104,107,97.2
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,SXF,N,36,36,100.0,N,48,49,98.0
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,MIG,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,LUP,N,18,19,94.7,N,32,33,97.0
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,LUN,N,50,50,100.0,N,72,74,97.3
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,LEP,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,LEN,N,68,69,98.6,N,104,107,97.2
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,HOM,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ETW,N,63,64,98.4,N,98,100,98.0
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ETP,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ETO,Y,,1,,,,0,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ETI,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ETH,Y,,2,,Y,,5,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ETB,,,0,,Y,,1,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ETA,Y,,2,,Y,,1,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ELM,,,0,,,,0,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,CSG,Y,,5,,N,11,13,84.6
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,ACO,N,66,67,98.5,N,99,100,99.0
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,SXM,N,32,33,97.0,N,56,58,96.6
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,CSG,Y,,3,,Y,,6,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ELM,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ACD,,,0,,Y,,5,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,TST,N,36,38,94.7,N,36,36,100.0
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,SXM,N,18,19,94.7,N,21,21,100.0
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,SXF,N,18,19,94.7,N,15,15,100.0
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,MIG,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,LUP,N,23,25,92.0,N,27,27,100.0
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,LUN,N,13,13,100.0,Y,,9,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,LEP,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,LEN,N,36,38,94.7,N,36,36,100.0
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,HOM,,,0,,Y,,1,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ETW,N,33,35,94.3,N,35,35,100.0
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ETP,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ETO,Y,,2,,Y,,1,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ETI,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ETH,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ETB,Y,,1,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ETA,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,ACO,N,36,38,94.7,N,31,31,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,CSG,Y,,3,,Y,,6,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ACO,N,36,38,94.7,N,31,31,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ACD,,,0,,Y,,5,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,TST,N,36,38,94.7,N,36,36,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,SXM,N,18,19,94.7,N,21,21,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,SXF,N,18,19,94.7,N,15,15,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,MIG,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,LUP,N,23,25,92.0,N,27,27,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,LUN,N,13,13,100.0,Y,,9,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,LEP,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,LEN,N,36,38,94.7,N,36,36,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,HOM,,,0,,Y,,1,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ETW,N,33,35,94.3,N,35,35,100.0
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ETP,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ETO,Y,,2,,Y,,1,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ETI,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ETH,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ELM,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ETA,,,0,,,,0,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,ETB,Y,,1,,,,0,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ACD,N,9,11,81.8,N,9,10,90.0
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ACO,N,143,153,93.5,N,133,150,88.7
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,TST,N,152,164,92.7,N,142,160,88.8
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,SXM,N,83,90,92.2,N,76,89,85.4
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,SXF,N,69,74,93.2,N,66,71,93.0
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,MIG,Y,,2,,Y,,7,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,LUP,N,101,112,90.2,N,108,123,87.8
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,LUN,N,51,52,98.1,N,34,37,91.9
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,LEP,,,0,,,,0,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,LEN,N,152,164,92.7,N,142,160,88.8
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,HOM,Y,,2,,Y,,1,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ETW,N,147,159,92.5,N,138,156,88.5
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ETP,,,0,,,,0,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ETO,,,0,,Y,,1,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ETI,,,0,,,,0,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ETH,Y,,3,,Y,,2,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ETB,Y,,2,,Y,,1,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ETA,,,0,,,,0,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,ELM,,,0,,,,0,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,CSG,N,14,16,87.5,N,13,14,92.9
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ACD,N,9,11,81.8,N,10,12,83.3
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,TST,N,157,170,92.4,N,144,164,87.8
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,SXF,N,70,76,92.1,N,67,72,93.1
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,MIG,Y,,2,,Y,,7,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,LUP,N,106,118,89.8,N,110,127,86.6
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,LUN,N,51,52,98.1,N,34,37,91.9
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,LEP,,,0,,,,0,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,LEN,N,157,170,92.4,N,144,164,87.8
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,HOM,Y,,2,,Y,,1,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ETW,N,151,164,92.1,N,140,160,87.5
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ETP,,,0,,,,0,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ETO,Y,,1,,Y,,1,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ETI,,,0,,,,0,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ETH,Y,,3,,Y,,2,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ETB,Y,,2,,Y,,1,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ETA,,,0,,,,0,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ELM,,,0,,,,0,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,CSG,N,15,17,88.2,N,14,16,87.5
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,ACO,N,148,159,93.1,N,134,152,88.2
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,SXM,N,87,94,92.6,N,77,92,83.7
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,TST,N,291,299,97.3,N,290,297,97.6
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ACD,N,19,22,86.4,N,19,25,76.0
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,SXF,N,139,144,96.5,N,132,136,97.1
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,MIG,Y,,3,,Y,,3,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,LUP,N,162,170,95.3,N,188,192,97.9
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,LUN,N,129,129,100.0,N,102,105,97.1
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,LEP,,,0,,,,0,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,LEN,N,291,299,97.3,N,290,297,97.6
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,HOM,Y,,1,,Y,,1,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ETW,N,278,285,97.5,N,277,284,97.5
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ETP,,,0,,,,0,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ETO,Y,,3,,,,0,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ETI,Y,,2,,,,0,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ETH,Y,,7,,Y,,5,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ETB,Y,,2,,Y,,6,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ETA,,,0,,Y,,2,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ELM,Y,,1,,,,0,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,CSG,N,30,33,90.9,N,28,34,82.4
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,ACO,N,272,277,98.2,N,271,272,99.6
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,SXM,N,152,155,98.1,N,158,161,98.1
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,SXM,N,163,167,97.6,N,132,135,97.8
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,TST,N,306,312,98.1,N,275,279,98.6
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,SXF,N,143,145,98.6,N,143,144,99.3
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,MIG,Y,,3,,Y,,3,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,LUP,N,180,185,97.3,N,159,161,98.8
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,LUN,N,126,127,99.2,N,116,118,98.3
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,LEP,,,0,,,,0,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,LEN,N,306,312,98.1,N,275,279,98.6
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,HOM,Y,,2,,Y,,2,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ETW,N,282,288,97.9,N,258,261,98.9
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ETP,Y,,1,,,,0,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ETO,Y,,5,,,,0,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ETI,Y,,1,,,,0,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ETH,N,10,10,100.0,Y,,8,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ETB,Y,,5,,N,9,10,90.0
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ETA,Y,,2,,,,0,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ELM,Y,,3,,,,0,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,CSG,N,42,48,87.5,N,35,39,89.7
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ACO,N,286,286,100.0,N,257,257,100.0
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,ACD,N,20,26,76.9,N,18,22,81.8
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ACD,N,39,48,81.3,N,37,47,78.7
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,TST,N,597,611,97.7,N,565,576,98.1
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,CSG,N,72,81,88.9,N,63,73,86.3
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ELM,Y,,4,,,,0,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ETA,Y,,2,,Y,,2,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ETB,Y,,7,,N,15,16,93.8
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ETH,N,17,17,100.0,N,13,13,100.0
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ETI,Y,,3,,,,0,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ETO,Y,,8,,,,0,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ETP,Y,,1,,,,0,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ETW,N,560,573,97.7,N,535,545,98.2
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,HOM,Y,,3,,Y,,3,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,LEN,N,597,611,97.7,N,565,576,98.1
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,LEP,,,0,,,,0,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,LUN,N,255,256,99.6,N,218,223,97.8
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,LUP,N,342,355,96.3,N,347,353,98.3
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,MIG,Y,,6,,Y,,6,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,SXF,N,282,289,97.6,N,275,280,98.2
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,SXM,N,315,322,97.8,N,290,296,98.0
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,ACO,N,558,563,99.1,N,528,529,99.8
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ACD,Y,,3,,Y,,2,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,TST,N,68,70,97.1,N,70,73,95.9
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,CSG,Y,,7,,Y,,4,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ELM,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ETA,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ETB,Y,,2,,Y,,1,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ETH,Y,,1,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ETI,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ETO,Y,,1,,Y,,1,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ETP,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ETW,N,64,66,97.0,N,68,71,95.8
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,HOM,,,0,,Y,,1,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,LEN,N,68,70,97.1,N,70,73,95.9
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,LEP,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,LUN,N,39,39,100.0,N,41,41,100.0
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,LUP,N,29,31,93.5,N,29,32,90.6
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,MIG,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,SXF,N,29,30,96.7,N,31,32,96.9
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,SXM,N,39,40,97.5,N,39,41,95.1
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,ACO,N,65,67,97.0,N,68,71,95.8
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,MIG,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,SXF,N,29,30,96.7,N,31,32,96.9
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,SXM,N,39,41,95.1,N,39,41,95.1
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,TST,N,68,71,95.8,N,70,73,95.9
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ACD,Y,,3,,Y,,2,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ACO,N,65,68,95.6,N,68,71,95.8
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,CSG,Y,,7,,Y,,4,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ELM,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ETA,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ETB,Y,,2,,Y,,1,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ETH,Y,,1,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ETI,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ETO,Y,,1,,Y,,1,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ETP,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,ETW,N,64,67,95.5,N,68,71,95.8
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,HOM,,,0,,Y,,1,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,LEN,N,68,71,95.8,N,70,73,95.9
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,LEP,,,0,,,,0,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,LUN,N,39,40,97.5,N,41,41,100.0
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,LUP,N,29,31,93.5,N,29,32,90.6
20172018,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,ACD,Y,,2,,Y,,2,
20172018,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,ACO,N,32,32,100.0,N,27,27,100.0
20172018,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,TST,N,32,34,94.1,N,29,29,100.0
20172018,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,SXM,N,20,21,95.2,N,13,13,100.0
20172018,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,SXF,N,12,13,92.3,N,16,16,100.0
