SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,ACADEMICALT,CAREER,CAREERALT,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ACD,Y,4,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ACO,Y,126,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,CSG,N,11,3,0,5,0,5,0,0,45.5,45.5
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ELM,Y,0,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ETA,Y,1,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ETB,Y,2,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ETH,Y,4,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ETI,Y,0,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ETO,Y,1,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ETP,Y,1,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ETW,Y,121,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,FOS,Y,0,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,HOM,Y,0,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,LEN,N,130,82,0,83,0,98,0,4,75.4,76.2
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,LEP,Y,0,,,,,,,,,
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,LUN,N,86,66,0,66,0,76,0,3,88.4,89.2
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,LUP,N,44,16,0,17,0,22,0,1,50,50.6
20172018,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,SXF,N,67,44,0,45,0,52,0,3,77.6,78.7
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,SXM,N,148,65,0,56,0,91,7,8,61.5,62.8
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,SXF,N,147,86,0,59,0,103,7,0,70.1,70.1
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,TST,N,295,151,0,115,0,194,14,8,65.8,66.4
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,MIG,Y,6,,,,,,,,,
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,LUP,N,129,31,0,31,0,58,11,3,45,45.5
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,LUN,N,166,120,0,84,0,136,3,5,81.9,82.7
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,LEP,N,50,0,0,6,0,12,6,0,24,24
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,LEN,N,245,151,0,109,0,182,8,8,74.3,75.1
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,HOM,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,FOS,Y,1,,,,,,,,,
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ETW,N,193,131,0,94,0,151,2,8,78.2,79.3
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ETP,Y,3,,,,,,,,,
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ETO,Y,4,,,,,,,,,
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ETH,N,29,6,0,4,0,12,4,0,41.4,41.4
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ETB,N,10,1,0,1,0,2,0,0,20,20
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ETA,N,56,10,0,12,0,25,8,0,44.6,44.6
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ELM,N,66,2,0,8,0,24,14,0,36.4,36.4
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,CSG,N,99,10,0,17,0,32,10,1,32.3,32.6
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ACO,N,277,150,0,113,0,191,14,7,69,69.6
20172018,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,ACD,N,18,1,0,2,0,3,0,1,16.7,18.1
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,SXM,N,130,78,0,76,0,100,3,6,76.9,78.1
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ACD,N,13,0,0,3,0,3,0,0,23.1,23.1
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,SXF,N,138,89,0,91,0,115,1,6,83.3,84.4
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,MIG,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,LUP,N,71,25,0,34,0,46,4,1,64.8,65.1
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,LUN,N,197,142,0,133,0,169,0,11,85.8,87.2
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,LEP,Y,4,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,LEN,Y,264,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,HOM,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,FOS,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ETW,N,226,144,0,145,0,185,2,11,81.9,83.1
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ETP,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ETO,N,10,5,0,8,0,8,0,0,80,80
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ETH,N,10,7,0,4,0,9,1,0,90,90
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ETB,N,10,6,0,5,0,7,0,0,70,70
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ETA,N,12,5,0,5,0,6,1,1,50,52.1
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ELM,N,12,0,0,3,0,7,4,0,58.3,58.3
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,CSG,N,47,18,0,20,0,27,1,0,57.4,57.4
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,ACO,N,255,167,0,164,0,212,4,12,83.1,84.3
20172018,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,TST,N,268,167,0,167,0,215,4,12,80.2,81.3
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ETO,N,13,2,0,5,0,6,0,0,46.2,46.2
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ETP,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ETW,N,118,40,0,54,0,81,7,18,68.6,72.5
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,FOS,Y,3,,,,,,,,,
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,HOM,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,LEN,N,187,56,0,98,0,135,14,28,72.2,75.9
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,LEP,N,24,1,0,2,0,3,0,1,12.5,13.5
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,LUN,N,59,28,0,33,0,45,1,11,76.3,80.9
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,LUP,N,152,29,0,67,0,93,13,18,61.2,64.1
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,MIG,Y,1,,,,,,,,,
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,SXF,N,98,24,0,51,0,71,8,5,72.4,73.7
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,SXM,N,113,33,0,49,0,67,6,24,59.3,64.6
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,TST,N,211,57,0,100,0,138,14,29,65.4,68.8
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ACD,N,20,1,0,5,0,7,1,2,35,37.5
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ACO,N,191,56,0,95,0,131,13,27,68.6,72.1
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,CSG,N,99,18,0,43,0,53,5,9,53.5,55.8
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ELM,N,53,4,0,7,0,25,14,3,47.2,48.6
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ETA,N,16,0,0,6,0,8,2,3,50,54.7
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ETB,N,35,5,0,15,0,19,2,3,54.3,56.4
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ETH,N,29,10,0,20,0,24,3,5,82.8,87.1
20172018,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ACD,N,16,2,0,2,0,3,0,0,18.8,18.8
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,TST,N,187,89,0,75,0,119,1,12,63.6,65.2
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,CSG,N,51,14,0,10,0,18,0,1,35.3,35.8
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ELM,Y,4,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ETA,Y,1,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ETB,N,25,7,0,6,0,10,0,1,40,41
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ETH,N,11,5,0,2,0,5,0,0,45.5,45.5
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ETO,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ETP,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ETW,N,150,77,0,66,0,103,1,11,68.7,70.5
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,FOS,Y,3,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,ACO,N,171,87,0,73,0,116,1,12,67.8,69.6
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,SXM,N,100,41,0,47,0,61,1,12,61,64
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,SXF,N,87,48,0,28,0,58,0,0,66.7,66.7
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,MIG,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,LUP,N,97,33,0,32,0,51,0,5,52.6,53.9
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,LUN,N,90,56,0,43,0,68,1,7,75.6,77.5
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,LEP,Y,2,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,LEN,Y,185,,,,,,,,,
20172018,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,HOM,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ETW,N,718,395,0,361,0,526,13,48,73.3,74.9
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ACD,N,70,4,0,13,0,17,1,3,24.3,25.4
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,HOM,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,LEN,N,933,468,0,451,0,668,37,60,71.6,73.2
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,LEP,N,140,1,0,8,0,19,10,1,13.6,13.8
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,LUN,N,535,349,0,294,0,423,6,34,79.1,80.7
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,LUP,N,538,120,0,165,0,264,41,27,49.1,50.3
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,MIG,Y,7,,,,,,,,,
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,SXF,N,525,250,0,230,0,360,25,11,68.6,69.1
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,SXM,N,548,219,0,229,0,327,22,50,59.7,62
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,TST,N,1073,469,0,459,0,687,47,61,64,65.4
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ETP,Y,3,,,,,,,,,
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ETO,N,27,10,0,17,0,18,0,0,66.7,66.7
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ETH,N,102,29,0,30,0,56,13,5,54.9,56.1
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ETB,N,95,19,0,27,0,38,2,4,40,41.1
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ETA,N,128,16,0,24,0,49,19,4,38.3,39.1
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ELM,N,215,8,0,19,0,73,47,4,34,34.4
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,CSG,N,367,61,0,91,0,139,23,11,37.9,38.6
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ACO,N,1003,465,0,446,0,670,46,58,66.8,68.2
20172018,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,FOS,N,11,0,0,1,0,1,0,0,9.1,9.1
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ACD,N,17,0,0,5,0,5,0,2,29.4,32.4
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ACO,N,93,28,0,46,0,54,0,8,58.1,60.2
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,TST,N,110,28,0,51,0,59,0,10,53.6,55.9
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,SXM,N,58,12,0,19,0,24,0,5,41.4,43.5
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,SXF,N,52,16,0,32,0,35,0,5,67.3,69.7
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,MIG,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,LUP,N,64,11,0,23,0,27,0,6,42.2,44.5
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,LUN,N,46,17,0,28,0,32,0,4,69.6,71.7
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,LEP,Y,2,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,LEN,Y,108,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,HOM,Y,5,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,FOS,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ETW,N,95,25,0,48,0,55,0,9,57.9,60.3
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ETO,Y,1,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ETI,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ETH,Y,8,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ETB,Y,5,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ETA,Y,1,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,ELM,Y,2,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,CSG,N,31,2,0,7,0,8,0,3,25.8,28.2
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ACD,N,17,0,0,5,0,5,0,2,29.4,32.4
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,TST,N,124,28,0,51,0,59,0,10,47.6,49.6
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,SXF,N,59,16,0,32,0,35,0,5,59.3,61.4
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,MIG,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,LUP,N,76,11,0,23,0,27,0,6,35.5,37.5
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,LUN,N,48,17,0,28,0,32,0,4,66.7,68.8
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,LEP,Y,6,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,LEN,Y,118,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,HOM,Y,6,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,FOS,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ETW,N,104,25,0,48,0,55,0,9,52.9,55
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ETO,Y,1,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ETI,Y,0,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ETH,N,12,2,0,1,0,2,0,0,16.7,16.7
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ETB,Y,6,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ETA,Y,1,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ELM,Y,6,,,,,,,,,
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,CSG,N,36,2,0,7,0,8,0,3,22.2,24.3
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ACO,N,107,28,0,46,0,54,0,8,50.5,52.3
20172018,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,SXM,N,65,12,0,19,0,24,0,5,36.9,38.8
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ETH,N,19,0,0,5,0,8,3,0,42.1,42.1
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ETI,Y,0,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ETO,Y,1,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ETP,Y,0,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ETW,N,188,58,0,112,0,132,0,21,70.2,73
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,FOS,Y,1,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,HOM,Y,8,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,LEN,N,208,63,0,118,0,146,4,23,70.2,73
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,LEP,N,12,0,0,2,0,2,0,0,16.7,16.7
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,LUN,N,69,33,0,44,0,57,1,8,82.6,85.5
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,LUP,N,151,30,0,76,0,91,3,15,60.3,62.7
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,MIG,Y,2,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,MIL,Y,0,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,SXF,N,112,35,0,64,0,78,2,7,69.6,71.2
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,SXM,N,108,28,0,56,0,70,2,16,64.8,68.5
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,TST,N,220,63,0,120,0,148,4,23,67.3,69.9
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ACD,N,17,0,0,6,0,6,0,3,35.3,39.7
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ACO,N,203,63,0,114,0,142,4,20,70,72.4
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,CSG,N,44,2,0,14,0,18,3,5,40.9,43.8
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ELM,N,20,1,0,4,0,9,4,0,45,45
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ETA,Y,4,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,ETB,Y,8,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,ACD,N,17,0,0,6,0,6,0,3,35.3,39.7
20172018,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,TST,N,222,63,0,120,0,148,4,23,66.7,69.3
20172018,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,CSG,N,44,2,0,14,0,18,3,5,40.9,43.8
20172018,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,ELM,N,20,1,0,4,0,9,4,0,45,45
20172018,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,ETA,Y,4,,,,,,,,,
20172018,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,ETB,Y,8,,,,,,,,,
