GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US05131,05131,"Sebastian County, Arkansas",128107,*****,61989,1204,3614,597,4235,982,4072,773,3427,558,1374,397,940,508,813,450,2609,849,4122,572,3810,657,3845,914,3517,704,4577,704,4573,578,4134,942,1457,631,2606,837,1588,556,1741,509,1932,641,1754,519,545,294,704,468,66118,1204,4495,913,4057,1082,4400,979,2653,424,2479,880,1074,687,878,477,1949,776,3851,300,3735,490,3518,906,4100,812,4425,571,4760,568,3328,886,2263,755,3071,859,1346,458,1749,603,3160,713,2257,671,1319,499,1251,599
0500000US05143,05143,"Washington County, Arkansas",231996,*****,116584,1038,8035,588,8983,1260,7749,1411,4873,557,5091,642,2831,1129,3118,1446,6722,1553,9106,618,8559,620,9432,1360,6890,1314,7095,978,5331,402,5273,929,2416,572,3464,906,2757,884,2194,704,2551,727,2199,496,895,383,1020,370,115412,1038,7610,498,8630,1177,6800,1118,4293,266,5010,660,2742,1006,2395,926,7109,1301,8337,809,7835,1068,8356,1253,7406,1176,6435,653,6045,746,6088,1083,2146,731,3444,981,1516,655,2433,629,4410,681,2502,647,1571,581,2299,560
0500000US05145,05145,"White County, Arkansas",79016,*****,38518,541,2536,245,2552,662,2651,619,1505,187,1328,188,1018,451,1018,412,1324,547,2284,140,2151,230,2657,654,1816,721,2365,198,2818,361,2414,751,1084,604,1396,553,699,429,1054,440,1787,502,1013,368,495,298,553,277,40498,541,2389,449,2605,705,2555,833,1725,320,867,368,1159,613,750,394,1692,667,2386,201,2467,355,2920,622,2008,556,2601,359,2563,238,2413,619,1113,676,1343,561,872,314,1481,478,1569,452,1072,388,998,350,950,317
0500000US06001,06001,"Alameda County, California",1663190,*****,818161,482,50144,265,48530,2295,49810,2343,28175,150,19288,167,11361,1778,9044,1409,30760,2028,69555,167,69465,422,64776,2722,58691,2743,57632,177,54224,164,50923,2285,17875,2007,29670,2178,14940,1509,20627,1669,25584,1679,16732,1475,9433,1183,10922,1653,845029,482,47366,265,46934,2475,46781,2441,26922,126,19317,130,9792,1566,9573,1433,31340,1940,68814,288,69262,406,65573,3022,59481,2880,57873,390,55392,449,54256,2222,21556,1879,28864,2185,17178,1912,25292,1813,29153,1884,20037,1552,16393,1428,17880,1401
0500000US06007,06007,"Butte County, California",229294,*****,113399,617,6607,291,7084,904,5758,1083,4327,465,3920,397,2445,964,2996,1146,6841,1257,8661,255,6611,176,6907,1052,6260,1183,6071,430,6262,351,6398,1157,2842,1215,4833,1275,2334,535,3986,723,5073,760,3800,733,1666,420,1717,507,115895,617,5780,357,7804,869,5022,788,3487,225,4109,942,2806,1373,3066,1142,6141,1519,7521,226,6505,214,7583,1145,5033,1070,5997,398,6422,427,7711,1126,2325,634,5736,1023,3418,712,4052,754,5358,874,4276,735,1924,541,3819,706
0500000US06013,06013,"Contra Costa County, California",1147439,*****,560717,531,33111,261,37080,2125,38822,2248,24130,325,13475,166,8453,1788,6344,1481,19879,1765,37094,238,36139,161,37893,2076,37416,2056,40518,740,40355,322,38718,1838,14450,1734,19299,1840,13135,1454,15138,1279,19457,1551,13696,1384,8578,1263,7537,1184,586722,531,32084,124,34612,2317,38895,2385,23280,389,11957,519,5501,1969,7137,1519,21568,1895,35780,480,37511,601,37577,2469,40692,2420,41296,161,42394,636,41913,2508,16865,1871,19537,1893,12162,1392,20876,1737,23075,1656,16077,1576,11749,1554,14184,1649
0500000US06017,06017,"El Dorado County, California",188987,*****,94491,506,4544,396,5140,798,6142,857,3745,326,2261,532,1320,509,976,511,3111,778,5043,642,4905,696,6077,827,4347,851,6247,388,6296,354,8202,1023,3628,842,4030,879,3087,788,3715,728,5082,846,3113,750,2138,743,1342,566,94496,506,4131,310,4407,827,6245,845,3395,438,2142,525,529,342,198,188,3419,585,4332,411,4696,468,6409,982,4982,947,6005,570,7115,129,7835,1083,4032,1117,4644,965,3069,910,4650,940,4476,840,3467,862,2096,609,2222,784
0500000US06019,06019,"Fresno County, California",989255,*****,493189,221,39768,227,39049,2960,42485,3046,22321,4,13859,694,7328,1516,6156,1191,23140,1748,41290,233,36387,212,35967,2108,26428,2088,28096,163,27795,274,23820,1667,10780,1497,15449,1610,7002,1305,11272,1319,14792,1294,8370,1003,5884,1140,5751,1087,496066,221,38135,187,40218,2283,37732,2273,21975,219,13066,395,6886,1432,7638,1459,20966,1829,39688,265,34416,251,32064,2025,28755,1938,28026,246,28224,448,26581,1843,10468,1414,15779,1483,8081,1272,12119,1629,16291,1652,10456,1153,7515,1123,10987,1197
0500000US06023,06023,"Humboldt County, California",136754,*****,67579,1220,3741,672,3497,710,3246,716,2323,516,2781,1076,1954,926,448,387,4356,1175,4158,616,4226,544,3343,1046,6233,915,3817,577,3586,412,4105,902,2040,746,3081,672,1552,437,2445,650,3040,678,2125,454,783,428,699,319,69175,1220,3666,555,3922,810,3501,851,2199,496,2654,593,2563,1257,1169,732,2457,864,4866,536,3614,542,3932,950,4754,1055,3642,442,4030,540,5714,843,1193,456,2848,794,2069,803,2177,586,3344,799,1922,556,1082,393,1857,496
0500000US06025,06025,"Imperial County, California",182830,*****,93017,737,7755,436,6680,1454,7935,1422,4410,395,2574,160,2021,727,1766,769,4009,908,8188,576,7230,397,6454,1032,5652,952,4672,457,4845,470,4688,705,1065,458,3126,737,2100,624,1385,444,2331,555,2355,678,724,485,1052,558,89813,737,7689,451,6828,1298,7399,1243,3855,253,2308,162,1276,897,1713,872,3358,893,5767,239,5690,233,5000,916,4975,1015,5199,590,5031,190,4697,833,2918,839,2453,774,1969,609,2369,761,3075,973,2669,1020,1807,1042,1768,795
0500000US06029,06029,"Kern County, California",893119,*****,456997,477,35089,448,40028,2769,33988,2755,21472,247,13183,801,8538,2123,7723,1904,19576,1899,39245,925,35401,156,30502,2323,29630,2325,26407,304,25510,209,24360,1776,9130,1496,13637,1490,5479,1118,8888,1231,13108,1417,7250,1122,4712,1143,4141,1125,436122,477,35289,449,34591,2479,38578,2555,20187,209,12563,692,5706,1515,6977,1355,17194,1893,34555,610,29811,2,29920,2311,23000,2379,25397,404,24202,527,24800,1990,8041,1476,13914,1909,6923,1076,10021,1438,13770,1501,8931,1017,6298,1337,5454,1061
0500000US06031,06031,"Kings County, California",150101,*****,82876,532,5889,293,5812,851,5906,922,3502,438,2637,575,714,428,1765,464,4096,695,8354,779,7150,561,6000,922,5990,748,5407,526,4906,568,3989,738,1918,583,1883,577,974,422,1466,544,1946,491,949,396,1003,413,620,379,67225,532,5794,399,5256,992,5769,907,3039,469,1821,244,904,669,805,499,3269,799,5417,425,5187,482,3322,748,4869,770,3785,338,3465,275,3109,703,1215,428,2247,654,1268,472,1198,497,1908,505,1885,548,912,387,781,377
0500000US06033,06033,"Lake County, California",64246,*****,32225,761,1073,458,2952,666,1769,676,1150,318,710,415,303,252,309,241,777,375,1401,147,1374,297,1984,685,1650,672,1691,405,2794,591,2089,542,1971,646,1226,372,745,418,1769,508,1673,520,1281,435,865,412,669,445,32021,761,1573,409,1412,592,2269,613,970,338,150,159,176,164,223,192,401,401,2611,511,1402,234,2719,610,1439,549,1608,213,2326,616,2671,656,1615,553,1219,526,1150,383,2288,711,996,353,1328,414,888,448,587,305
0500000US06037,06037,"Los Angeles County, California",10163507,*****,5009571,492,316860,449,307063,7370,319823,7369,194123,281,132335,389,78423,4656,72870,4288,213363,5366,439689,*****,397447,*****,363161,6053,331281,6053,347886,*****,332963,*****,308453,6021,116908,5269,155725,4543,92689,3752,113505,3869,142369,3681,93901,3540,70777,3138,67957,3055,5153936,492,301119,449,287854,6823,311463,6824,186600,280,129487,466,71819,4352,71261,4445,213925,5887,423668,*****,378752,525,357376,6087,336609,6044,353398,*****,341649,*****,325559,6217,127723,5366,172911,4985,101942,3827,134574,3798,180904,3916,124954,3782,96284,3748,124105,4394
0500000US06039,06039,"Madera County, California",156890,*****,76090,1353,5691,120,6347,1230,6025,1320,4055,683,2115,303,1273,727,1297,718,2938,963,5528,411,4875,143,4795,912,4228,913,4359,469,4330,241,3670,767,2060,784,2529,659,1410,600,1848,655,3644,927,1267,445,1062,443,744,435,80800,1353,5422,96,5690,1239,6194,1208,3156,586,1763,293,1809,787,501,343,3197,873,6137,697,5990,523,5492,1208,5584,1049,4957,332,4484,278,4732,888,1789,586,2665,875,1351,637,2743,661,2643,717,1798,663,1273,658,1430,587
0500000US06041,06041,"Marin County, California",260955,*****,127518,767,6034,220,7874,1147,7304,1183,5253,694,3070,737,1147,579,397,251,4446,1130,5898,587,6234,208,6668,1239,8553,1218,10577,722,9904,510,10007,1209,4319,897,4487,1087,3887,842,5044,956,6768,1132,4560,875,2734,654,2353,692,133437,767,6093,393,7811,1208,7239,1190,4660,598,2832,380,500,301,538,352,4122,644,4812,279,5896,614,6817,1058,9138,1098,10331,229,10269,135,10951,1139,4070,1031,5904,1061,4012,896,4541,919,8568,1160,6226,1018,3302,739,4805,848
0500000US06045,06045,"Mendocino County, California",88018,*****,43723,661,2634,310,2998,689,2534,751,1546,588,1100,569,521,292,321,397,1266,566,2828,550,2577,240,3201,589,1997,625,2485,356,2615,492,3120,819,1067,436,1983,471,1440,512,1882,533,2906,688,986,440,793,378,923,502,44295,661,2507,71,2430,424,2638,512,1634,520,458,284,444,396,476,363,1678,517,2401,412,2900,404,2414,552,2676,552,2715,503,2266,276,3970,622,670,348,1941,662,1004,590,2553,711,2254,616,1619,543,1366,569,1281,496
0500000US06047,06047,"Merced County, California",272673,*****,138191,829,10535,327,10652,1321,12762,1286,7464,520,5018,533,2071,752,2723,949,5950,1045,10679,231,9855,290,8793,1120,8100,1198,8327,466,7374,352,7429,1058,2946,916,3695,886,1937,695,2919,719,3264,689,2688,500,1938,744,1072,422,134482,829,10815,545,11101,1562,10742,1622,6443,458,4409,247,2844,969,3085,1201,4006,1026,10087,428,9181,472,8150,1317,8251,1240,7738,276,7560,408,7961,1111,1985,804,4048,907,1639,648,2679,652,4173,812,3606,756,2028,603,1951,591
0500000US06053,06053,"Monterey County, California",437907,*****,222781,591,15964,365,17000,1572,16771,1603,9016,305,6517,551,3551,938,3029,809,10009,1250,16731,626,16550,519,16723,1815,14114,1539,13604,431,12728,485,11516,1099,4959,1048,7901,1093,4596,995,5726,1022,5988,1098,4545,682,3081,686,2162,623,215126,591,15398,288,15088,1693,16382,1691,9524,723,6246,437,3328,825,2475,717,9091,905,14922,231,14925,643,12975,1340,13497,1311,12335,274,12585,446,13119,1155,4794,1011,6718,961,5757,1089,4920,881,6903,907,5449,1114,3348,709,5347,1013
0500000US06055,06055,"Napa County, California",140973,*****,69965,562,3753,103,3802,602,4935,601,2813,306,1919,460,1132,432,628,369,2804,667,4451,425,4481,292,5088,974,3763,954,4500,168,4660,150,4485,573,2107,580,2616,581,1623,426,2024,434,3733,614,2278,542,1164,405,1206,410,71008,562,3282,103,3598,707,4629,734,2672,191,1843,431,1108,638,771,431,2670,763,3984,298,4379,386,3783,651,5339,693,4766,425,4400,241,5039,626,1871,395,2842,545,1979,557,2416,473,3790,609,1902,460,2484,534,1461,504
0500000US06057,06057,"Nevada County, California",99814,*****,49725,853,1990,242,3015,572,2615,576,1776,366,781,658,128,216,222,304,1598,693,2411,566,2719,566,3169,634,2101,762,2640,409,3339,472,3894,1035,2189,710,2396,719,1666,583,2155,586,4152,763,2782,663,937,396,1050,444,50089,853,1911,241,2179,451,2011,374,1786,219,994,384,296,229,417,283,1144,465,2121,278,2415,295,2604,528,3379,737,2341,34,3308,322,4543,730,1939,624,2988,851,1990,632,2727,717,3717,758,1844,617,1414,520,2021,552
0500000US06059,06059,"Orange County, California",3190400,*****,1575092,542,95712,308,94403,3731,107172,3664,64144,348,40909,297,21263,2417,21901,2150,66839,2645,125942,580,110485,467,106311,4201,97788,4210,112817,538,111737,671,107995,3784,37179,2734,49709,3296,31257,2437,38211,2183,51220,2888,34045,2131,23849,1862,24204,2011,1615308,542,91449,293,91934,3713,100125,3705,61060,169,40434,632,21545,2857,20880,2757,63292,3336,118194,483,106386,510,103847,3785,106191,3827,116867,374,113977,420,108989,3545,38081,2916,57812,3508,32009,2511,44720,3036,62620,3433,41447,2373,35046,2140,38403,2504
0500000US06061,06061,"Placer County, California",386166,*****,188031,677,10479,94,12534,1303,12995,1318,8156,295,4358,620,2268,933,2331,749,5707,889,10552,605,10829,384,13459,1344,10683,1298,13157,416,13033,459,13375,1451,4561,900,6734,1114,4215,850,5765,943,9411,1160,5244,808,4427,696,3758,779,198135,677,9845,94,12936,1320,11779,1291,7525,200,3858,605,1682,712,2137,838,6300,1223,10268,400,10906,336,12972,1075,12560,1110,13336,189,13278,192,13942,1246,5411,807,8303,1012,5435,936,6217,1057,10971,1138,8771,1159,4710,865,4993,923
0500000US06065,06065,"Riverside County, California",2423266,*****,1206077,702,80678,384,85106,3895,93015,3961,54951,330,35510,400,17741,2203,18639,2654,50322,2896,90054,464,82164,382,76580,3422,76936,3375,77488,333,75999,5,71617,3636,28904,2721,35100,2909,20122,2126,29241,1984,41742,2298,29740,1972,19061,1784,15367,1612,1217189,702,78171,517,80412,3928,90399,3890,53478,329,34157,419,17222,1913,16951,2171,48902,2548,85192,414,79327,296,77516,3293,77483,3171,77356,419,75909,416,74612,3115,27857,2556,37146,2636,23331,2357,34561,2323,45480,2382,34468,2517,23748,2311,23511,2713
0500000US06067,06067,"Sacramento County, California",1530615,*****,748070,534,50487,474,52968,2630,51462,2630,30860,274,17740,331,9958,1669,10284,1901,29671,1844,62097,222,58209,634,51804,2882,47665,2833,48526,557,47025,291,45567,2279,18256,2182,25189,2301,14891,1626,19240,1584,21635,1749,13688,1447,11600,1491,9248,1278,782545,534,48767,474,51840,3013,48444,3013,29483,274,16332,115,7867,1399,9501,1820,30545,2133,61865,654,58501,704,52273,2667,49504,2686,49920,239,49994,239,50045,2185,19299,2255,29381,2086,17432,1632,23011,1882,27085,1790,20832,1632,13434,1573,17190,1439
0500000US06071,06071,"San Bernardino County, California",2157404,*****,1073651,629,78299,251,82540,3535,80847,3393,50349,584,31768,352,19052,2675,19376,2230,48561,3025,88667,330,78473,628,72621,3400,64962,3397,66674,349,65196,507,63199,2647,21331,2255,32874,2656,16241,1539,26100,1797,27219,1830,18348,1942,11443,1649,9511,1742,1083753,629,75737,365,73729,4246,82540,4192,47629,462,28801,126,15594,2310,17655,3341,46974,3281,84656,600,75769,693,72556,3722,66281,3738,68168,276,67448,282,69393,2797,23437,2241,33536,2488,19669,1748,27952,2218,30868,2140,21237,1724,16732,1929,17392,1954
0500000US06073,06073,"San Diego County, California",3337685,*****,1679410,608,109210,650,97391,3836,106183,3848,60196,170,47864,283,27755,3336,29313,3345,86073,4394,151601,*****,135539,164,114956,4003,110565,3901,105377,361,103661,507,104419,4187,34379,2921,53120,3109,29944,2471,40823,2939,52282,2706,32791,2043,23773,1797,22195,1776,1658275,608,102921,597,94733,3393,100196,3393,57698,171,41871,348,21774,2592,23577,2881,68190,3242,137351,274,125159,387,110391,3841,108533,3808,106020,323,104228,145,105162,3550,42337,3146,55414,2849,35126,2802,45153,2708,60271,2822,42257,2630,29379,2452,40534,2642
0500000US06075,06075,"San Francisco County, California",884363,*****,450429,837,20636,573,15732,1475,15556,1535,8341,598,6026,645,2936,1160,3376,837,18336,1686,53909,3,53973,347,41725,2518,31692,2626,33267,241,31130,654,27380,1998,9042,1369,15980,1710,9103,1295,12227,1597,14601,1590,11053,1313,7362,1133,7046,1183,433934,837,19210,484,13031,1213,17803,1356,8275,607,7947,1115,3529,1078,3837,1202,17267,1688,50775,171,48835,249,36041,2554,29311,2499,28561,586,25402,633,24095,1955,10378,1476,14804,1928,8737,1055,13042,1432,17251,1552,10371,1474,10187,1353,15245,1662
0500000US06077,06077,"San Joaquin County, California",745424,*****,370466,419,26884,102,29824,2222,29398,2227,17818,237,10876,617,5035,1358,6677,1375,14901,1583,27832,232,25398,292,28612,2047,19498,2013,23704,325,23045,177,19898,2038,9063,1228,11331,1550,6416,1273,9230,1117,9650,1448,7463,894,3926,895,3987,871,374958,419,25791,236,28190,2085,28429,2071,16801,313,9306,670,6622,1746,5279,1242,13019,1550,25885,151,25015,406,24774,1797,24015,1946,23571,506,22577,300,22341,1940,9090,1642,11483,1701,6786,1246,10211,1496,13133,1412,9099,971,6616,1002,6925,952
0500000US06079,06079,"San Luis Obispo County, California",283405,*****,143319,1106,6527,203,7629,1189,6971,1182,4739,537,7511,1087,2558,907,4094,1323,9381,1928,8743,306,8580,471,8817,1183,7205,1180,8071,482,8176,465,9390,1179,3207,883,6241,1066,3676,748,5628,1022,6540,961,4454,676,2608,644,2573,597,140086,1106,6564,422,7541,1255,6740,1073,4079,222,7155,1014,3521,883,2665,1078,6719,1447,7353,436,7563,352,7491,1148,6495,1187,7559,507,8070,382,10105,1227,5064,1069,5775,1056,4335,1011,6633,932,6442,1020,4854,932,3834,819,3529,920
0500000US06081,06081,"San Mateo County, California",771410,*****,380541,767,22172,441,24111,1890,22332,1925,13793,436,7459,374,5140,1331,3684,1023,12049,1552,29159,451,31009,834,29366,1978,25961,1996,26917,542,25905,200,24241,2031,10530,1356,13472,1638,7735,1182,11191,1411,13210,1525,8560,1119,5308,1118,7237,1209,390869,767,20959,626,23100,1940,21484,2092,12313,185,6940,374,3298,1058,2532,1040,14484,1338,25969,518,28811,604,27218,2085,27791,1997,28226,549,27444,745,27423,1659,9174,1311,14737,1658,8098,1103,13851,1341,15755,1316,10624,1276,8506,1126,12132,1347
0500000US06083,06083,"Santa Barbara County, California",448150,*****,224368,526,14604,356,13873,1548,14427,1586,8180,288,9732,519,7016,1228,5272,1586,13818,1966,17071,352,14914,698,11912,1267,14171,1275,12517,268,12538,383,12263,1355,4835,1115,7473,1256,4291,819,5131,917,7897,1034,5495,781,2372,552,4566,878,223782,526,13458,470,14918,1507,12570,1503,7682,297,11437,785,6143,1909,6779,2435,11104,2463,14525,565,12873,392,12341,1550,11972,1497,12069,324,12566,366,12821,1334,6292,976,7574,1223,4866,890,5979,1046,8489,1149,6550,1073,4752,862,6022,1216
0500000US06085,06085,"Santa Clara County, California",1938153,*****,979156,564,60398,370,59140,2291,64458,2323,36048,193,22803,939,11025,1808,13865,1967,38132,2758,84098,716,82446,561,75447,3260,67900,3363,69638,239,67164,393,62183,2706,22462,1938,28559,1933,16933,1426,22678,1287,26529,1592,22154,1502,13306,1570,11790,1361,958997,564,57314,518,55828,2872,62553,2919,34342,265,21084,531,10456,1812,8544,1324,37860,2342,72045,594,73298,464,68592,3272,68176,3364,68897,432,64461,349,59564,2719,23420,2369,30806,2349,18230,1445,25533,1903,33087,1851,25265,1858,17219,1682,22423,1917
0500000US06087,06087,"Santa Cruz County, California",275897,*****,137241,677,6948,106,6388,1166,9896,1241,4586,172,5752,315,3582,1036,3020,1029,7871,1358,9340,368,8250,458,7775,1344,8592,1252,8685,328,8807,486,9112,1049,3439,860,5647,944,4243,954,3701,811,5553,1003,2493,557,1916,505,1645,427,138656,677,6660,192,6168,1007,8678,986,4102,119,7249,491,4620,1209,2843,1110,6127,1495,8385,330,7373,261,8416,1150,7987,1274,8709,286,8441,247,10496,1188,4146,950,4809,945,4423,930,4544,809,5280,931,3141,761,2404,685,3655,793
0500000US06089,06089,"Shasta County, California",179921,*****,88734,945,5549,823,5273,825,5886,916,3632,536,2493,337,1072,502,1545,834,2568,885,5864,319,5741,541,5246,823,3736,780,5015,584,5649,548,6710,984,2603,705,3564,737,2627,666,3248,686,4249,765,3427,621,1738,427,1299,447,91187,945,4840,583,3994,797,6170,820,3351,432,2226,410,1038,726,1543,665,2284,619,5487,511,5202,429,5345,844,4928,865,5522,399,5804,291,6040,923,2440,778,4965,830,2061,543,4551,805,4940,760,3757,685,2183,584,2516,716
0500000US06095,06095,"Solano County, California",445458,*****,221435,529,13528,5,13794,1132,14931,1123,8305,4,5400,515,4434,1606,2791,814,8616,1315,17409,190,16207,242,15085,1638,13380,1655,13774,205,14903,379,14047,1102,6152,1000,8625,1076,4569,859,7415,1155,7480,1009,4017,810,4174,943,2399,683,224023,529,13242,290,13515,1271,13286,1269,8458,180,4832,544,2605,708,2090,801,8994,878,16550,333,15391,230,14067,1370,13247,1397,13965,180,14794,108,14564,1545,8168,1373,9026,1386,5922,1374,6114,981,9815,1398,5599,914,5049,949,4730,923
